overallIndex,name,browseNodeID,Level,Category Path,Book1Rank,Book100Rank,nLast30Days,top100URL,last30URL,preordersURL,parentName,parentBrowseNodeID,topLevelCategoryName,fullName,alsoKnownAs
3441,Alternative & Holistic,157142011,2,Kindle eBooks > Medical eBooks > Alternative & Holistic,1798,143481,520,https://amazon.com/Best-Sellers-Kindle-Store-Alternative-Holistic-Medicine/zgbs/digital-text/157142011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157142011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157142011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Alternative & Holistic Medicine,
3478,Acupuncture,157143011,3,Kindle eBooks > Medical eBooks > Alternative & Holistic > Acupuncture,97682,1215484,43,https://amazon.com/Best-Sellers-Kindle-Store-Acupuncture/zgbs/digital-text/157143011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157143011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157143011,p_n_date:1249102011",Alternative & Holistic,157142011,Medical eBooks,Acupuncture,
3479,Chiropractic,157144011,3,Kindle eBooks > Medical eBooks > Alternative & Holistic > Chiropractic,73995,1695453,5,https://amazon.com/Best-Sellers-Kindle-Store-Chiropractic/zgbs/digital-text/157144011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157144011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157144011,p_n_date:1249102011",Alternative & Holistic,157142011,Medical eBooks,Chiropractic,
3480,Diet Therapy,157145011,3,Kindle eBooks > Medical eBooks > Alternative & Holistic > Diet Therapy,36514,475336,174,https://amazon.com/Best-Sellers-Kindle-Store-Diet-Therapy/zgbs/digital-text/157145011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157145011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157145011,p_n_date:1249102011",Alternative & Holistic,157142011,Medical eBooks,Diet Therapy,
3481,Holistic Medicine,157147011,3,Kindle eBooks > Medical eBooks > Alternative & Holistic > Holistic Medicine,5801,413248,78,https://amazon.com/Best-Sellers-Kindle-Store-Holistic-Medicine/zgbs/digital-text/157147011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157147011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157147011,p_n_date:1249102011",Alternative & Holistic,157142011,Medical eBooks,Holistic Medicine,
3482,Hypnotherapy,157148011,3,Kindle eBooks > Medical eBooks > Alternative & Holistic > Hypnotherapy,25021,1745812,11,https://amazon.com/Best-Sellers-Kindle-Store-Hypnosis-Psychology-Counseling/zgbs/digital-text/157148011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157148011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157148011,p_n_date:1249102011",Alternative & Holistic,157142011,Medical eBooks,Hypnosis Psychology & Counseling,
3483,Mind-Body Medicine (Psychoneuroimmunology),157149011,3,Kindle eBooks > Medical eBooks > Alternative & Holistic > Mind-Body Medicine (Psychoneuroimmunology),51940,1598496,20,https://amazon.com/Best-Sellers-Kindle-Store-Mind-Body-Connection/zgbs/digital-text/157149011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157149011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157149011,p_n_date:1249102011",Alternative & Holistic,157142011,Medical eBooks,Mind-Body Connection,
3484,Naturopathy,156441011,3,Kindle eBooks > Medical eBooks > Alternative & Holistic > Naturopathy,1798,295416,169,https://amazon.com/Best-Sellers-Kindle-Store-Naturopathy/zgbs/digital-text/156441011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156441011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156441011,p_n_date:1249102011",Alternative & Holistic,157142011,Medical eBooks,Naturopathy,"Kindle eBooks > Health, Fitness & Dieting > Alternative Medicine > Naturopathy"
3485,Osteopathy,157151011,3,Kindle eBooks > Medical eBooks > Alternative & Holistic > Osteopathy,7882,2183485,2,https://amazon.com/Best-Sellers-Kindle-Store-Osteopathy/zgbs/digital-text/157151011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157151011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157151011,p_n_date:1249102011",Alternative & Holistic,157142011,Medical eBooks,Osteopathy,
3442,Basic Science,157152011,2,Kindle eBooks > Medical eBooks > Basic Science,469,116395,236,https://amazon.com/Best-Sellers-Kindle-Store-Basic-Medical-Science/zgbs/digital-text/157152011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157152011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157152011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Basic Medical Science,
3486,Anatomy,157153011,3,Kindle eBooks > Medical eBooks > Basic Science > Anatomy,30843,636108,53,https://amazon.com/Best-Sellers-Kindle-Store-Anatomy/zgbs/digital-text/157153011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157153011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157153011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Anatomy,
3487,Biochemistry,157154011,3,Kindle eBooks > Medical eBooks > Basic Science > Biochemistry,45880,1685204,11,https://amazon.com/Best-Sellers-Kindle-Store-Biochemistry/zgbs/digital-text/157154011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157154011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157154011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Biochemistry,
3488,Embryology,157155011,3,Kindle eBooks > Medical eBooks > Basic Science > Embryology,258764,3311702,13,https://amazon.com/Best-Sellers-Kindle-Store-Embryology/zgbs/digital-text/157155011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157155011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157155011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Embryology,
3489,Genetics,157156011,3,Kindle eBooks > Medical eBooks > Basic Science > Genetics,25364,1507333,21,https://amazon.com/Best-Sellers-Kindle-Store-Genetics/zgbs/digital-text/157156011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157156011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157156011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Genetics,
3490,Immunology,157157011,3,Kindle eBooks > Medical eBooks > Basic Science > Immunology,22274,1033653,24,https://amazon.com/Best-Sellers-Kindle-Store-Immunology/zgbs/digital-text/157157011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157157011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157157011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Immunology,
3491,Microbiology,157158011,3,Kindle eBooks > Medical eBooks > Basic Science > Microbiology,99631,1762409,20,https://amazon.com/Best-Sellers-Kindle-Store-Microbiology-Science/zgbs/digital-text/157158011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157158011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157158011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Microbiology Science,
3492,Neuroscience,157199011,3,Kindle eBooks > Medical eBooks > Basic Science > Neuroscience,469,136283,61,https://amazon.com/Best-Sellers-Kindle-Store-Neuroscience/zgbs/digital-text/157199011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157199011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157199011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Neuroscience,
3493,Nosology,157159011,3,Kindle eBooks > Medical eBooks > Basic Science > Nosology,80881,4855200,2,https://amazon.com/Best-Sellers-Kindle-Store-Nosology/zgbs/digital-text/157159011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157159011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157159011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Nosology,
3494,Pathophysiology,157160011,3,Kindle eBooks > Medical eBooks > Basic Science > Pathophysiology,41256,2688080,14,https://amazon.com/Best-Sellers-Kindle-Store-Pathophysiology/zgbs/digital-text/157160011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157160011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157160011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Pathophysiology,
3495,Physiology,157161011,3,Kindle eBooks > Medical eBooks > Basic Science > Physiology,29218,726557,43,https://amazon.com/Best-Sellers-Kindle-Store-Physiology/zgbs/digital-text/157161011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157161011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157161011,p_n_date:1249102011",Basic Science,157152011,Medical eBooks,Physiology,
3443,Dentistry,157162011,2,Kindle eBooks > Medical eBooks > Dentistry,57417,919604,57,https://amazon.com/Best-Sellers-Kindle-Store-Dentistry/zgbs/digital-text/157162011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157162011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157162011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Dentistry,
3496,Dental Assisting,157163011,3,Kindle eBooks > Medical eBooks > Dentistry > Dental Assisting,122589,2655123,4,https://amazon.com/Best-Sellers-Kindle-Store-Dental-Assisting/zgbs/digital-text/157163011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157163011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157163011,p_n_date:1249102011",Dentistry,157162011,Medical eBooks,Dental Assisting,
3497,Dental Hygiene,157164011,3,Kindle eBooks > Medical eBooks > Dentistry > Dental Hygiene,57417,2284088,17,https://amazon.com/Best-Sellers-Kindle-Store-Dental-Hygiene/zgbs/digital-text/157164011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157164011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157164011,p_n_date:1249102011",Dentistry,157162011,Medical eBooks,Dental Hygiene,
3498,Oral Surgery,157166011,3,Kindle eBooks > Medical eBooks > Dentistry > Oral Surgery,401450,3209034,8,https://amazon.com/Best-Sellers-Kindle-Store-Oral-Surgery/zgbs/digital-text/157166011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157166011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157166011,p_n_date:1249102011",Dentistry,157162011,Medical eBooks,Oral Surgery,
3499,Orthodontics,157167011,3,Kindle eBooks > Medical eBooks > Dentistry > Orthodontics,215653,2948469,4,https://amazon.com/Best-Sellers-Kindle-Store-Orthodontics/zgbs/digital-text/157167011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157167011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157167011,p_n_date:1249102011",Dentistry,157162011,Medical eBooks,Orthodontics,
3500,Periodontics,157168011,3,Kindle eBooks > Medical eBooks > Dentistry > Periodontics,196040,4248761,9,https://amazon.com/Best-Sellers-Kindle-Store-Periodontics/zgbs/digital-text/157168011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157168011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157168011,p_n_date:1249102011",Dentistry,157162011,Medical eBooks,Periodontics,
3444,Diseases,157169011,2,Kindle eBooks > Medical eBooks > Diseases,15618,229241,353,https://amazon.com/Best-Sellers-Kindle-Store-Medical-Diseases/zgbs/digital-text/157169011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157169011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157169011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Medical Diseases,
3501,AIDS & HIV,157170011,3,Kindle eBooks > Medical eBooks > Diseases > AIDS & HIV,107159,2427855,7,https://amazon.com/Best-Sellers-Kindle-Store-AIDS-HIV/zgbs/digital-text/157170011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157170011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157170011,p_n_date:1249102011",Diseases,157169011,Medical eBooks,AIDS & HIV,
3502,Brain,157171011,3,Kindle eBooks > Medical eBooks > Diseases > Brain,206212,2132122,24,https://amazon.com/Best-Sellers-Kindle-Store-Brain-Diseases/zgbs/digital-text/157171011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157171011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157171011,p_n_date:1249102011",Diseases,157169011,Medical eBooks,Brain Diseases,
3503,Cardiovascular,157172011,3,Kindle eBooks > Medical eBooks > Diseases > Cardiovascular,76494,2945345,36,https://amazon.com/Best-Sellers-Kindle-Store-Cardiovascular-Diseases/zgbs/digital-text/157172011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157172011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157172011,p_n_date:1249102011",Diseases,157169011,Medical eBooks,Cardiovascular Diseases,
3504,Diabetes,156467011,3,Kindle eBooks > Medical eBooks > Diseases > Diabetes,15618,312358,195,https://amazon.com/Best-Sellers-Kindle-Store-Diabetes/zgbs/digital-text/156467011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156467011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156467011,p_n_date:1249102011",Diseases,157169011,Medical eBooks,Diabetes,"Kindle eBooks > Health, Fitness & Dieting > Diseases & Physical Ailments > Diabetes"
3505,Digestive Organs,157174011,3,Kindle eBooks > Medical eBooks > Diseases > Digestive Organs,124610,1818526,50,https://amazon.com/Best-Sellers-Kindle-Store-Digestive-Organ-Diseases/zgbs/digital-text/157174011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157174011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157174011,p_n_date:1249102011",Diseases,157169011,Medical eBooks,Digestive Organ Diseases,
3506,Extremities,157175011,3,Kindle eBooks > Medical eBooks > Diseases > Extremities,345933,,3,https://amazon.com/Best-Sellers-Kindle-Store-Diseases-of-the-Extremities/zgbs/digital-text/157175011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157175011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157175011,p_n_date:1249102011",Diseases,157169011,Medical eBooks,Diseases of the Extremities,
3507,Viral,157177011,3,Kindle eBooks > Medical eBooks > Diseases > Viral,78012,4191947,13,https://amazon.com/Best-Sellers-Kindle-Store-Viral-Diseases/zgbs/digital-text/157177011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157177011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157177011,p_n_date:1249102011",Diseases,157169011,Medical eBooks,Viral Diseases,
3445,Education & Training,157178011,2,Kindle eBooks > Medical eBooks > Education & Training,17649,287739,81,https://amazon.com/Best-Sellers-Kindle-Store-Medical-Education-Training/zgbs/digital-text/157178011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157178011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157178011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Medical Education & Training,
3446,Environmental Health,18623139011,2,Kindle eBooks > Medical eBooks > Environmental Health,48140,3053029,44,https://amazon.com/Best-Sellers-Kindle-Store-Environmental-Health/zgbs/digital-text/18623139011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A18623139011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A18623139011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Environmental Health,
3447,Informatics,18623140011,2,Kindle eBooks > Medical eBooks > Informatics,69459,2263106,90,https://amazon.com/Best-Sellers-Kindle-Store-Medical-Informatics/zgbs/digital-text/18623140011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A18623140011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A18623140011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Medical Informatics,
3448,Internal Medicine,157182011,2,Kindle eBooks > Medical eBooks > Internal Medicine,5866,835825,630,https://amazon.com/Best-Sellers-Kindle-Store-Internal-Medicine/zgbs/digital-text/157182011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157182011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157182011,p_n_date:1249102011",Medical eBooks,157119011,Medical eBooks,Internal Medicine,
3508,Cardiology,157183011,3,Kindle eBooks > Medical eBooks > Internal Medicine > Cardiology,143520,593482,73,https://amazon.com/Best-Sellers-Kindle-Store-Cardiology/zgbs/digital-text/157183011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157183011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157183011,p_n_date:1249102011",Internal Medicine,157182011,Medical eBooks,Cardiology,
3509,Critical Care,157184011,3,Kindle eBooks > Medical eBooks > Internal Medicine > Critical Care,45863,942173,28,https://amazon.com/Best-Sellers-Kindle-Store-Internal-Medicine-Critical-Care/zgbs/digital-text/157184011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157184011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157184011,p_n_date:1249102011",Internal Medicine,157182011,Medical eBooks,Internal Medicine Critical Care,
3510,Endocrinology & Metabolism,157185011,3,Kindle eBooks > Medical eBooks > Internal Medicine > Endocrinology & Metabolism,34167,670424,106,https://amazon.com/Best-Sellers-Kindle-Store-Endocrinology-Metabolism/zgbs/digital-text/157185011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157185011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157185011,p_n_date:1249102011",Internal Medicine,157182011,Medical eBooks,Endocrinology & Metabolism,
3511,Gastroenterology,157186011,3,Kindle eBooks > Medical eBooks > Internal Medicine > Gastroenterology,28293,557531,117,https://amazon.com/Best-Sellers-Kindle-Store-Gastroenterology/zgbs/digital-text/157186011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157186011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157186011,p_n_date:1249102011",Internal Medicine,157182011,Medical eBooks,Gastroenterology,
